Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
10	50	combined	Drop	0	0	0	0
10	51	combined	Drop	0	0	0	0
10	52	combined	Drop	0	0	0	0
10	53	combined	Drop	0	0	0	0
10	54	combined	Drop	0	0	0	0
10	55	combined	Drop	0	0	0	0
10	56	combined	Drop	0	0	0	0
10	57	combined	Drop	0	0	0	0
10	58	combined	Drop	0	0	0	0
10	59	combined	Drop	0	0	0	0
10	60	combined	Drop	0	0	0	0
10	61	combined	Drop	0	0	0	0
10	62	combined	Drop	0	0	0	0
10	63	combined	Drop	0	0	0	0
10	64	combined	Drop	0	0	0	0
10	65	combined	Drop	0	0	0	0
10	66	combined	Drop	0	0	0	0
10	67	combined	Drop	0	0	0	0
10	68	combined	Drop	0	0	0	0
10	69	combined	Drop	0	0	0	0
10	70	combined	Drop	0	0	0	0
10	71	combined	Drop	0	0	0	0
10	72	combined	Drop	0	0	0	0
10	73	combined	Drop	0	0	0	0
10	74	combined	Drop	0	0	0	0
10	75	combined	Drop	0	0	0	0
10	76	combined	Drop	0	0	0	0
10	77	combined	Drop	0	0	0	0
10	78	combined	Drop	0	0	0	0
10	79	combined	Drop	0	0	0	0
10	80	combined	Drop	0	0	0	0
10	81	combined	Drop	0	0	0	0
10	82	combined	Drop	0	0	0	0
10	83	combined	Drop	0	0	0	0
10	84	combined	Drop	0	0	0	0
10	85	combined	Drop	0	0	0	0
10	86	combined	Drop	0	0	0	0
10	87	combined	Drop	0	0	0	0
10	88	combined	Drop	0	0	0	0
10	89	combined	Drop	0	0	0	0
10	90	combined	Drop	0	0	0	0
10	91	combined	Drop	0	0	0	0
10	92	combined	Drop	0	0	0	0
10	93	combined	Drop	0	0	0	0
10	94	combined	Drop	0	0	0	0
10	95	combined	Drop	0	0	0	0
10	96	combined	Drop	0	0	0	0
10	97	combined	Drop	0	0	0	0
10	98	combined	Drop	0	0	0	0
10	99	combined	Drop	0	0	0	0
10.5	0	combined	Drop	0	0	0	0
10.5	1	combined	Drop	0	0	0	0
10.5	2	combined	Drop	0	0	0	0
10.5	3	combined	Drop	0	0	0	0
10.5	4	combined	Drop	0	0	0	0
10.5	5	combined	Drop	0	0	0	0
10.5	6	combined	Drop	0	0	0	0
10.5	7	combined	Drop	0	0	0	0
10.5	8	combined	Drop	0	0	0	0
10.5	9	combined	Drop	0	0	0	0
10.5	10	combined	Drop	0	0	0	0
10.5	11	combined	Drop	0	0	0	0
10.5	12	combined	Drop	0	0	0	0
10.5	13	combined	Drop	0	0	0	0
10.5	14	combined	Drop	0	0	0	0
10.5	15	combined	Drop	0	0	0	0
10.5	16	combined	Drop	0	0	0	0
10.5	17	combined	Drop	0	0	0	0
10.5	18	combined	Drop	0	0	0	0
10.5	19	combined	Drop	0	0	0	0
10.5	20	combined	Drop	0	0	0	0
10.5	21	combined	Drop	0	0	0	0
10.5	22	combined	Drop	0	0	0	0
10.5	23	combined	Drop	0	0	0	0
10.5	24	combined	Drop	0	0	0	0
10.5	25	combined	Drop	0	0	0	0
10.5	26	combined	Drop	0	0	0	0
10.5	27	combined	Drop	0	0	0	0
10.5	28	combined	Drop	0	0	0	0
10.5	29	combined	Drop	0	0	0	0
10.5	30	combined	Drop	0	0	0	0
10.5	31	combined	Drop	0	0	0	0
10.5	32	combined	Drop	0	0	0	0
10.5	33	combined	Drop	0	0	0	0
10.5	34	combined	Drop	0	0	0	0
10.5	35	combined	Drop	0	0	0	0
10.5	36	combined	Drop	0	0	0	0
10.5	37	combined	Drop	0	0	0	0
10.5	38	combined	Drop	0	0	0	0
10.5	39	combined	Drop	0	0	0	0
10.5	40	combined	Drop	0	0	0	0
10.5	41	combined	Drop	0	0	0	0
10.5	42	combined	Drop	0	0	0	0
10.5	43	combined	Drop	0	0	0	0
10.5	44	combined	Drop	0	0	0	0
10.5	45	combined	Drop	0	0	0	0
10.5	46	combined	Drop	0	0	0	0
10.5	47	combined	Drop	0	0	0	0
10.5	48	combined	Drop	0	0	0	0
10.5	49	combined	Drop	0	0	0	0
10.5	50	combined	Drop	0	0	0	0
10.5	51	combined	Drop	0	0	0	0
10.5	52	combined	Drop	0	0	0	0
10.5	53	combined	Drop	0	0	0	0
10.5	54	combined	Drop	0	0	0	0
10.5	55	combined	Drop	0	0	0	0
10.5	56	combined	Drop	0	0	0	0
10.5	57	combined	Drop	0	0	0	0
10.5	58	combined	Drop	0	0	0	0
10.5	59	combined	Drop	0	0	0	0
10.5	60	combined	Drop	0	0	0	0
10.5	61	combined	Drop	0	0	0	0
10.5	62	combined	Drop	0	0	0	0
10.5	63	combined	Drop	0	0	0	0
10.5	64	combined	Drop	0	0	0	0
10.5	65	combined	Drop	0	0	0	0
10.5	66	combined	Drop	0	0	0	0
10.5	67	combined	Drop	0	0	0	0
10.5	68	combined	Drop	0	0	0	0
10.5	69	combined	Drop	0	0	0	0
10.5	70	combined	Drop	0	0	0	0
10.5	71	combined	Drop	0	0	0	0
10.5	72	combined	Drop	0	0	0	0
10.5	73	combined	Drop	0	0	0	0
10.5	74	combined	Drop	0	0	0	0
10.5	75	combined	Drop	0	0	0	0
10.5	76	combined	Drop	0	0	0	0
10.5	77	combined	Drop	0	0	0	0
10.5	78	combined	Drop	0	0	0	0
10.5	79	combined	Drop	0	0	0	0
10.5	80	combined	Drop	0	0	0	0
10.5	81	combined	Drop	0	0	0	0
10.5	82	combined	Drop	0	0	0	0
10.5	83	combined	Drop	0	0	0	0
10.5	84	combined	Drop	0	0	0	0
10.5	85	combined	Drop	0	0	0	0
10.5	86	combined	Drop	0	0	0	0
10.5	87	combined	Drop	0	0	0	0
10.5	88	combined	Drop	0	0	0	0
10.5	89	combined	Drop	0	0	0	0
10.5	90	combined	Drop	0	0	0	0
10.5	91	combined	Drop	0	0	0	0
10.5	92	combined	Drop	0	0	0	0
10.5	93	combined	Drop	0	0	0	0
10.5	94	combined	Drop	0	0	0	0
10.5	95	combined	Drop	0	0	0	0
10.5	96	combined	Drop	0	0	0	0
10.5	97	combined	Drop	0	0	0	0
10.5	98	combined	Drop	0	0	0	0
10.5	99	combined	Drop	0	0	0	0
11	0	combined	Drop	0	0	0	0
11	1	combined	Drop	0	0	0	0
11	2	combined	Drop	0	0	0	0
11	3	combined	Drop	0	0	0	0
11	4	combined	Drop	0	0	0	0
11	5	combined	Drop	0	0	0	0
11	6	combined	Drop	0	0	0	0
11	7	combined	Drop	0	0	0	0
11	8	combined	Drop	0	0	0	0
11	9	combined	Drop	0	0	0	0
11	10	combined	Drop	0	0	0	0
11	11	combined	Drop	0	0	0	0
11	12	combined	Drop	0	0	0	0
11	13	combined	Drop	0	0	0	0
11	14	combined	Drop	0	0	0	0
11	15	combined	Drop	0	0	0	0
11	16	combined	Drop	0	0	0	0
11	17	combined	Drop	0	0	0	0
11	18	combined	Drop	0	0	0	0
11	19	combined	Drop	0	0	0	0
11	20	combined	Drop	0	0	0	0
11	21	combined	Drop	0	0	0	0
11	22	combined	Drop	0	0	0	0
11	23	combined	Drop	0	0	0	0
11	24	combined	Drop	0	0	0	0
11	25	combined	Drop	0	0	0	0
11	26	combined	Drop	0	0	0	0
11	27	combined	Drop	0	0	0	0
11	28	combined	Drop	0	0	0	0
11	29	combined	Drop	0	0	0	0
11	30	combined	Drop	0	0	0	0
11	31	combined	Drop	0	0	0	0
11	32	combined	Drop	0	0	0	0
11	33	combined	Drop	0	0	0	0
11	34	combined	Drop	0	0	0	0
11	35	combined	Drop	0	0	0	0
11	36	combined	Drop	0	0	0	0
11	37	combined	Drop	0	0	0	0
11	38	combined	Drop	0	0	0	0
11	39	combined	Drop	0	0	0	0
11	40	combined	Drop	0	0	0	0
11	41	combined	Drop	0	0	0	0
11	42	combined	Drop	0	0	0	0
11	43	combined	Drop	0	0	0	0
11	44	combined	Drop	0	0	0	0
11	45	combined	Drop	0	0	0	0
11	46	combined	Drop	0	0	0	0
11	47	combined	Drop	0	0	0	0
11	48	combined	Drop	0	0	0	0
11	49	combined	Drop	0	0	0	0
11	50	combined	Drop	0	0	0	0
11	51	combined	Drop	0	0	0	0
11	52	combined	Drop	0	0	0	0
11	53	combined	Drop	0	0	0	0
11	54	combined	Drop	0	0	0	0
11	55	combined	Drop	0	0	0	0
11	56	combined	Drop	0	0	0	0
11	57	combined	Drop	0	0	0	0
11	58	combined	Drop	0	0	0	0
11	59	combined	Drop	0	0	0	0
11	60	combined	Drop	0	0	0	0
11	61	combined	Drop	0	0	0	0
11	62	combined	Drop	0	0	0	0
11	63	combined	Drop	0	0	0	0
11	64	combined	Drop	0	0	0	0
11	65	combined	Drop	0	0	0	0
11	66	combined	Drop	0	0	0	0
11	67	combined	Drop	0	0	0	0
11	68	combined	Drop	0	0	0	0
11	69	combined	Drop	0	0	0	0
11	70	combined	Drop	0	0	0	0
11	71	combined	Drop	0	0	0	0
11	72	combined	Drop	0	0	0	0
11	73	combined	Drop	0	0	0	0
11	74	combined	Drop	0	0	0	0
11	75	combined	Drop	0	0	0	0
11	76	combined	Drop	0	0	0	0
11	77	combined	Drop	0	0	0	0
11	78	combined	Drop	0	0	0	0
11	79	combined	Drop	0	0	0	0
11	80	combined	Drop	0	0	0	0
11	81	combined	Drop	0	0	0	0
11	82	combined	Drop	0	0	0	0
11	83	combined	Drop	0	0	0	0
11	84	combined	Drop	0	0	0	0
11	85	combined	Drop	0	0	0	0
11	86	combined	Drop	0	0	0	0
11	87	combined	Drop	0	0	0	0
11	88	combined	Drop	0	0	0	0
11	89	combined	Drop	0	0	0	0
11	90	combined	Drop	0	0	0	0
11	91	combined	Drop	0	0	0	0
11	92	combined	Drop	0	0	0	0
11	93	combined	Drop	0	0	0	0
11	94	combined	Drop	0	0	0	0
11	95	combined	Drop	0	0	0	0
11	96	combined	Drop	0	0	0	0
11	97	combined	Drop	0	0	0	0
11	98	combined	Drop	0	0	0	0
11	99	combined	Drop	0	0	0	0
11.5	0	combined	Drop	0	0	0	0
11.5	1	combined	Drop	0	0	0	0
11.5	2	combined	Drop	0	0	0	0
11.5	3	combined	Drop	0	0	0	0
11.5	4	combined	Drop	0	0	0	0
11.5	5	combined	Drop	0	0	0	0
11.5	6	combined	Drop	0	0	0	0
11.5	7	combined	Drop	0	0	0	0
11.5	8	combined	Drop	0	0	0	0
11.5	9	combined	Drop	0	0	0	0
11.5	10	combined	Drop	0	0	0	0
11.5	11	combined	Drop	0	0	0	0
11.5	12	combined	Drop	0	0	0	0
11.5	13	combined	Drop	0	0	0	0
11.5	14	combined	Drop	0	0	0	0
11.5	15	combined	Drop	0	0	0	0
11.5	16	combined	Drop	0	0	0	0
11.5	17	combined	Drop	0	0	0	0
11.5	18	combined	Drop	0	0	0	0
11.5	19	combined	Drop	0	0	0	0
11.5	20	combined	Drop	0	0	0	0
11.5	21	combined	Drop	0	0	0	0
11.5	22	combined	Drop	0	0	0	0
11.5	23	combined	Drop	0	0	0	0
11.5	24	combined	Drop	0	0	0	0
11.5	25	combined	Drop	0	0	0	0
11.5	26	combined	Drop	0	0	0	0
11.5	27	combined	Drop	0	0	0	0
11.5	28	combined	Drop	0	0	0	0
11.5	29	combined	Drop	0	0	0	0
11.5	30	combined	Drop	0	0	0	0
11.5	31	combined	Drop	0	0	0	0
11.5	32	combined	Drop	0	0	0	0
11.5	33	combined	Drop	0	0	0	0
11.5	34	combined	Drop	0	0	0	0
11.5	35	combined	Drop	0	0	0	0
11.5	36	combined	Drop	0	0	0	0
11.5	37	combined	Drop	0	0	0	0
11.5	38	combined	Drop	0	0	0	0
11.5	39	combined	Drop	0	0	0	0
11.5	40	combined	Drop	0	0	0	0
11.5	41	combined	Drop	0	0	0	0
11.5	42	combined	Drop	0	0	0	0
11.5	43	combined	Drop	0	0	0	0
11.5	44	combined	Drop	0	0	0	0
11.5	45	combined	Drop	0	0	0	0
11.5	46	combined	Drop	0	0	0	0
11.5	47	combined	Drop	0	0	0	0
11.5	48	combined	Drop	0	0	0	0
11.5	49	combined	Drop	0	0	0	0
11.5	50	combined	Drop	0	0	0	0
11.5	51	combined	Drop	0	0	0	0
11.5	52	combined	Drop	0	0	0	0
11.5	53	combined	Drop	0	0	0	0
11.5	54	combined	Drop	0	0	0	0
11.5	55	combined	Drop	0	0	0	0
11.5	56	combined	Drop	0	0	0	0
11.5	57	combined	Drop	0	0	0	0
11.5	58	combined	Drop	0	0	0	0
11.5	59	combined	Drop	0	0	0	0
11.5	60	combined	Drop	0	0	0	0
11.5	61	combined	Drop	0	0	0	0
11.5	62	combined	Drop	0	0	0	0
11.5	63	combined	Drop	0	0	0	0
11.5	64	combined	Drop	0	0	0	0
11.5	65	combined	Drop	0	0	0	0
11.5	66	combined	Drop	0	0	0	0
11.5	67	combined	Drop	0	0	0	0
11.5	68	combined	Drop	0	0	0	0
11.5	69	combined	Drop	0	0	0	0
11.5	70	combined	Drop	0	0	0	0
11.5	71	combined	Drop	0	0	0	0
11.5	72	combined	Drop	0	0	0	0
11.5	73	combined	Drop	0	0	0	0
11.5	74	combined	Drop	0	0	0	0
11.5	75	combined	Drop	0	0	0	0
11.5	76	combined	Drop	0	0	0	0
11.5	77	combined	Drop	0	0	0	0
11.5	78	combined	Drop	0	0	0	0
11.5	79	combined	Drop	0	0	0	0
11.5	80	combined	Drop	0	0	0	0
11.5	81	combined	Drop	0	0	0	0
11.5	82	combined	Drop	0	0	0	0
11.5	83	combined	Drop	0	0	0	0
11.5	84	combined	Drop	0	0	0	0
11.5	85	combined	Drop	0	0	0	0
11.5	86	combined	Drop	0	0	0	0
11.5	87	combined	Drop	0	0	0	0
11.5	88	combined	Drop	0	0	0	0
11.5	89	combined	Drop	0	0	0	0
11.5	90	combined	Drop	0	0	0	0
11.5	91	combined	Drop	0	0	0	0
11.5	92	combined	Drop	0	0	0	0
11.5	93	combined	Drop	0	0	0	0
11.5	94	combined	Drop	0	0	0	0
11.5	95	combined	Drop	0	0	0	0
11.5	96	combined	Drop	0	0	0	0
11.5	97	combined	Drop	0	0	0	0
11.5	98	combined	Drop	0	0	0	0
11.5	99	combined	Drop	0	0	0	0
12	0	combined	Drop	0	0	0	0
12	1	combined	Drop	0	0	0	0
12	2	combined	Drop	0	0	0	0
12	3	combined	Drop	0	0	0	0
12	4	combined	Drop	0	0	0	0
12	5	combined	Drop	0	0	0	0
12	6	combined	Drop	0	0	0	0
12	7	combined	Drop	0	0	0	0
12	8	combined	Drop	0	0	0	0
12	9	combined	Drop	0	0	0	0
12	10	combined	Drop	0	0	0	0
12	11	combined	Drop	0	0	0	0
12	12	combined	Drop	0	0	0	0
12	13	combined	Drop	0	0	0	0
12	14	combined	Drop	0	0	0	0
12	15	combined	Drop	0	0	0	0
12	16	combined	Drop	0	0	0	0
12	17	combined	Drop	0	0	0	0
12	18	combined	Drop	0	0	0	0
12	19	combined	Drop	0	0	0	0
12	20	combined	Drop	0	0	0	0
12	21	combined	Drop	0	0	0	0
12	22	combined	Drop	0	0	0	0
12	23	combined	Drop	0	0	0	0
12	24	combined	Drop	0	0	0	0
12	25	combined	Drop	0	0	0	0
12	26	combined	Drop	0	0	0	0
12	27	combined	Drop	0	0	0	0
12	28	combined	Drop	0	0	0	0
12	29	combined	Drop	0	0	0	0
12	30	combined	Drop	0	0	0	0
12	31	combined	Drop	0	0	0	0
12	32	combined	Drop	0	0	0	0
12	33	combined	Drop	0	0	0	0
12	34	combined	Drop	0	0	0	0
12	35	combined	Drop	0	0	0	0
12	36	combined	Drop	0	0	0	0
12	37	combined	Drop	0	0	0	0
12	38	combined	Drop	0	0	0	0
12	39	combined	Drop	0	0	0	0
12	40	combined	Drop	0	0	0	0
12	41	combined	Drop	0	0	0	0
12	42	combined	Drop	0	0	0	0
12	43	combined	Drop	0	0	0	0
12	44	combined	Drop	0	0	0	0
12	45	combined	Drop	0	0	0	0
12	46	combined	Drop	0	0	0	0
12	47	combined	Drop	0	0	0	0
12	48	combined	Drop	0	0	0	0
12	49	combined	Drop	0	0	0	0
12	50	combined	Drop	0	0	0	0
12	51	combined	Drop	0	0	0	0
12	52	combined	Drop	0	0	0	0
12	53	combined	Drop	0	0	0	0
12	54	combined	Drop	0	0	0	0
12	55	combined	Drop	0	0	0	0
12	56	combined	Drop	0	0	0	0
12	57	combined	Drop	0	0	0	0
12	58	combined	Drop	0	0	0	0
12	59	combined	Drop	0	0	0	0
12	60	combined	Drop	0	0	0	0
12	61	combined	Drop	0	0	0	0
12	62	combined	Drop	0	0	0	0
12	63	combined	Drop	0	0	0	0
12	64	combined	Drop	0	0	0	0
12	65	combined	Drop	0	0	0	0
12	66	combined	Drop	0	0	0	0
12	67	combined	Drop	0	0	0	0
12	68	combined	Drop	0	0	0	0
12	69	combined	Drop	0	0	0	0
12	70	combined	Drop	0	0	0	0
12	71	combined	Drop	0	0	0	0
12	72	combined	Drop	0	0	0	0
12	73	combined	Drop	0	0	0	0
12	74	combined	Drop	0	0	0	0
12	75	combined	Drop	0	0	0	0
12	76	combined	Drop	0	0	0	0
12	77	combined	Drop	0	0	0	0
12	78	combined	Drop	0	0	0	0
12	79	combined	Drop	0	0	0	0
12	80	combined	Drop	0	0	0	0
12	81	combined	Drop	0	0	0	0
12	82	combined	Drop	0	0	0	0
12	83	combined	Drop	0	0	0	0
12	84	combined	Drop	0	0	0	0
12	85	combined	Drop	0	0	0	0
12	86	combined	Drop	0	0	0	0
12	87	combined	Drop	0	0	0	0
12	88	combined	Drop	0	0	0	0
12	89	combined	Drop	0	0	0	0
12	90	combined	Drop	0	0	0	0
12	91	combined	Drop	0	0	0	0
12	92	combined	Drop	0	0	0	0
12	93	combined	Drop	0	0	0	0
12	94	combined	Drop	0	0	0	0
12	95	combined	Drop	0	0	0	0
12	96	combined	Drop	0	0	0	0
12	97	combined	Drop	0	0	0	0
12	98	combined	Drop	0	0	0	0
12	99	combined	Drop	0	0	0	0
12.5	0	combined	Drop	0	0	0	0
12.5	1	combined	Drop	0	0	0	0
12.5	2	combined	Drop	0	0	0	0
12.5	3	combined	Drop	0	0	0	0
12.5	4	combined	Drop	0	0	0	0
12.5	5	combined	Drop	0	0	0	0
12.5	6	combined	Drop	0	0	0	0
12.5	7	combined	Drop	0	0	0	0
12.5	8	combined	Drop	0	0	0	0
12.5	9	combined	Drop	0	0	0	0
12.5	10	combined	Drop	0	0	0	0
12.5	11	combined	Drop	0	0	0	0
12.5	12	combined	Drop	0	0	0	0
12.5	13	combined	Drop	0	0	0	0
12.5	14	combined	Drop	0	0	0	0
12.5	15	combined	Drop	0	0	0	0
12.5	16	combined	Drop	0	0	0	0
12.5	17	combined	Drop	0	0	0	0
12.5	18	combined	Drop	0	0	0	0
12.5	19	combined	Drop	0	0	0	0
12.5	20	combined	Drop	0	0	0	0
12.5	21	combined	Drop	0	0	0	0
12.5	22	combined	Drop	0	0	0	0
12.5	23	combined	Drop	0	0	0	0
12.5	24	combined	Drop	0	0	0	0
12.5	25	combined	Drop	0	0	0	0
12.5	26	combined	Drop	0	0	0	0
12.5	27	combined	Drop	0	0	0	0
12.5	28	combined	Drop	0	0	0	0
12.5	29	combined	Drop	0	0	0	0
12.5	30	combined	Drop	0	0	0	0
12.5	31	combined	Drop	0	0	0	0
12.5	32	combined	Drop	0	0	0	0
12.5	33	combined	Drop	0	0	0	0
12.5	34	combined	Drop	0	0	0	0
12.5	35	combined	Drop	0	0	0	0
12.5	36	combined	Drop	0	0	0	0
12.5	37	combined	Drop	0	0	0	0
12.5	38	combined	Drop	0	0	0	0
12.5	39	combined	Drop	0	0	0	0
12.5	40	combined	Drop	0	0	0	0
12.5	41	combined	Drop	0	0	0	0
12.5	42	combined	Drop	0	0	0	0
12.5	43	combined	Drop	0	0	0	0
12.5	44	combined	Drop	0	0	0	0
12.5	45	combined	Drop	0	0	0	0
12.5	46	combined	Drop	0	0	0	0
12.5	47	combined	Drop	0	0	0	0
12.5	48	combined	Drop	0	0	0	0
12.5	49	combined	Drop	0	0	0	0
12.5	50	combined	Drop	0	0	0	0
12.5	51	combined	Drop	0	0	0	0
12.5	52	combined	Drop	0	0	0	0
12.5	53	combined	Drop	0	0	0	0
12.5	54	combined	Drop	0	0	0	0
12.5	55	combined	Drop	0	0	0	0
12.5	56	combined	Drop	0	0	0	0
12.5	57	combined	Drop	0	0	0	0
12.5	58	combined	Drop	0	0	0	0
12.5	59	combined	Drop	0	0	0	0
12.5	60	combined	Drop	0	0	0	0
12.5	61	combined	Drop	0	0	0	0
12.5	62	combined	Drop	0	0	0	0
12.5	63	combined	Drop	0	0	0	0
12.5	64	combined	Drop	0	0	0	0
12.5	65	combined	Drop	0	0	0	0
12.5	66	combined	Drop	0	0	0	0
12.5	67	combined	Drop	0	0	0	0
12.5	68	combined	Drop	0	0	0	0
12.5	69	combined	Drop	0	0	0	0
12.5	70	combined	Drop	0	0	0	0
12.5	71	combined	Drop	0	0	0	0
12.5	72	combined	Drop	0	0	0	0
12.5	73	combined	Drop	0	0	0	0
12.5	74	combined	Drop	0	0	0	0
12.5	75	combined	Drop	0	0	0	0
12.5	76	combined	Drop	0	0	0	0
12.5	77	combined	Drop	0	0	0	0
12.5	78	combined	Drop	0	0	0	0
12.5	79	combined	Drop	0	0	0	0
12.5	80	combined	Drop	0	0	0	0
12.5	81	combined	Drop	0	0	0	0
12.5	82	combined	Drop	0	0	0	0
12.5	83	combined	Drop	0	0	0	0
12.5	84	combined	Drop	0	0	0	0
12.5	85	combined	Drop	0	0	0	0
12.5	86	combined	Drop	0	0	0	0
12.5	87	combined	Drop	0	0	0	0
12.5	88	combined	Drop	0	0	0	0
12.5	89	combined	Drop	0	0	0	0
12.5	90	combined	Drop	0	0	0	0
12.5	91	combined	Drop	0	0	0	0
12.5	92	combined	Drop	0	0	0	0
12.5	93	combined	Drop	0	0	0	0
12.5	94	combined	Drop	0	0	0	0
12.5	95	combined	Drop	0	0	0	0
12.5	96	combined	Drop	0	0	0	0
12.5	97	combined	Drop	0	0	0	0
12.5	98	combined	Drop	0	0	0	0
12.5	99	combined	Drop	0	0	0	0
13	0	combined	Drop	0	0	0	0
13	1	combined	Drop	0	0	0	0
13	2	combined	Drop	0	0	0	0
13	3	combined	Drop	0	0	0	0
13	4	combined	Drop	0	0	0	0
13	5	combined	Drop	0	0	0	0
13	6	combined	Drop	0	0	0	0
13	7	combined	Drop	0	0	0	0
13	8	combined	Drop	0	0	0	0
13	9	combined	Drop	0	0	0	0
13	10	combined	Drop	0	0	0	0
13	11	combined	Drop	0	0	0	0
13	12	combined	Drop	0	0	0	0
13	13	combined	Drop	0	0	0	0
13	14	combined	Drop	0	0	0	0
13	15	combined	Drop	0	0	0	0
13	16	combined	Drop	0	0	0	0
13	17	combined	Drop	0	0	0	0
13	18	combined	Drop	0	0	0	0
13	19	combined	Drop	0	0	0	0
13	20	combined	Drop	0	0	0	0
13	21	combined	Drop	0	0	0	0
13	22	combined	Drop	0	0	0	0
13	23	combined	Drop	0	0	0	0
13	24	combined	Drop	0	0	0	0
13	25	combined	Drop	0	0	0	0
13	26	combined	Drop	0	0	0	0
13	27	combined	Drop	0	0	0	0
13	28	combined	Drop	0	0	0	0
13	29	combined	Drop	0	0	0	0
13	30	combined	Drop	0	0	0	0
13	31	combined	Drop	0	0	0	0
13	32	combined	Drop	0	0	0	0
13	33	combined	Drop	0	0	0	0
13	34	combined	Drop	0	0	0	0
13	35	combined	Drop	0	0	0	0
13	36	combined	Drop	0	0	0	0
13	37	combined	Drop	0	0	0	0
13	38	combined	Drop	0	0	0	0
13	39	combined	Drop	0	0	0	0
13	40	combined	Drop	0	0	0	0
13	41	combined	Drop	0	0	0	0
13	42	combined	Drop	0	0	0	0
13	43	combined	Drop	0	0	0	0
13	44	combined	Drop	0	0	0	0
13	45	combined	Drop	0	0	0	0
13	46	combined	Drop	0	0	0	0
13	47	combined	Drop	0	0	0	0
13	48	combined	Drop	0	0	0	0
13	49	combined	Drop	0	0	0	0
13	50	combined	Drop	0	0	0	0
13	51	combined	Drop	0	0	0	0
13	52	combined	Drop	0	0	0	0
13	53	combined	Drop	0	0	0	0
13	54	combined	Drop	0	0	0	0
13	55	combined	Drop	0	0	0	0
13	56	combined	Drop	0	0	0	0
13	57	combined	Drop	0	0	0	0
13	58	combined	Drop	0	0	0	0
13	59	combined	Drop	0	0	0	0
13	60	combined	Drop	0	0	0	0
13	61	combined	Drop	0	0	0	0
13	62	combined	Drop	0	0	0	0
13	63	combined	Drop	0	0	0	0
13	64	combined	Drop	0	0	0	0
13	65	combined	Drop	0	0	0	0
13	66	combined	Drop	0	0	0	0
13	67	combined	Drop	0	0	0	0
13	68	combined	Drop	0	0	0	0
13	69	combined	Drop	0	0	0	0
13	70	combined	Drop	0	0	0	0
13	71	combined	Drop	0	0	0	0
13	72	combined	Drop	0	0	0	0
13	73	combined	Drop	0	0	0	0
13	74	combined	Drop	0	0	0	0
13	75	combined	Drop	0	0	0	0
13	76	combined	Drop	0	0	0	0
13	77	combined	Drop	0	0	0	0
13	78	combined	Drop	0	0	0	0
13	79	combined	Drop	0	0	0	0
13	80	combined	Drop	0	0	0	0
13	81	combined	Drop	0	0	0	0
13	82	combined	Drop	0	0	0	0
13	83	combined	Drop	0	0	0	0
13	84	combined	Drop	0	0	0	0
13	85	combined	Drop	0	0	0	0
13	86	combined	Drop	0	0	0	0
13	87	combined	Drop	0	0	0	0
13	88	combined	Drop	0	0	0	0
13	89	combined	Drop	0	0	0	0
13	90	combined	Drop	0	0	0	0
13	91	combined	Drop	0	0	0	0
13	92	combined	Drop	0	0	0	0
13	93	combined	Drop	0	0	0	0
13	94	combined	Drop	0	0	0	0
13	95	combined	Drop	0	0	0	0
13	96	combined	Drop	0	0	0	0
13	97	combined	Drop	0	0	0	0
13	98	combined	Drop	0	0	0	0
13	99	combined	Drop	0	0	0	0
13.5	0	combined	Drop	0	0	0	0
13.5	1	combined	Drop	0	0	0	0
13.5	2	combined	Drop	0	0	0	0
13.5	3	combined	Drop	0	0	0	0
13.5	4	combined	Drop	0	0	0	0
13.5	5	combined	Drop	0	0	0	0
13.5	6	combined	Drop	0	0	0	0
13.5	7	combined	Drop	0	0	0	0
13.5	8	combined	Drop	0	0	0	0
13.5	9	combined	Drop	0	0	0	0
13.5	10	combined	Drop	0	0	0	0
13.5	11	combined	Drop	0	0	0	0
13.5	12	combined	Drop	0	0	0	0
13.5	13	combined	Drop	0	0	0	0
13.5	14	combined	Drop	0	0	0	0
13.5	15	combined	Drop	0	0	0	0
13.5	16	combined	Drop	0	0	0	0
13.5	17	combined	Drop	0	0	0	0
13.5	18	combined	Drop	0	0	0	0
13.5	19	combined	Drop	0	0	0	0
13.5	20	combined	Drop	0	0	0	0
13.5	21	combined	Drop	0	0	0	0
13.5	22	combined	Drop	0	0	0	0
13.5	23	combined	Drop	0	0	0	0
13.5	24	combined	Drop	0	0	0	0
13.5	25	combined	Drop	0	0	0	0
13.5	26	combined	Drop	0	0	0	0
13.5	27	combined	Drop	0	0	0	0
13.5	28	combined	Drop	0	0	0	0
13.5	29	combined	Drop	0	0	0	0
13.5	30	combined	Drop	0	0	0	0
13.5	31	combined	Drop	0	0	0	0
13.5	32	combined	Drop	0	0	0	0
13.5	33	combined	Drop	0	0	0	0
13.5	34	combined	Drop	0	0	0	0
13.5	35	combined	Drop	0	0	0	0
13.5	36	combined	Drop	0	0	0	0
13.5	37	combined	Drop	0	0	0	0
13.5	38	combined	Drop	0	0	0	0
13.5	39	combined	Drop	0	0	0	0
13.5	40	combined	Drop	0	0	0	0
13.5	41	combined	Drop	0	0	0	0
13.5	42	combined	Drop	0	0	0	0
13.5	43	combined	Drop	0	0	0	0
13.5	44	combined	Drop	0	0	0	0
13.5	45	combined	Drop	0	0	0	0
13.5	46	combined	Drop	0	0	0	0
13.5	47	combined	Drop	0	0	0	0
